순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
-127,1098155422,창공정보통신 주식회사,김배명,분석,91882685,85.0,89.447,90.081,0.3435 (100.3435),7 9,2021/04/01 10:45:56,순공사원가98%미만
-128,2158768281,태일정보시스템(주),이미자,분석,91882128,85.0,89.447,90.08,0.3428 (100.3428),6 8,2021/04/02 09:28:03,순공사원가98%미만
-129,1108604272,소리콤 주식회사,정재홍,분석,91879670,85.0,89.444,90.078,0.3402 (100.3402),4 11,2021/04/02 00:30:49,순공사원가98%미만
-130,2158168163,블루엔이(주),정홍채,분석,91873529,85.0,89.438,90.072,0.3335 (100.3335),15 5,2021/04/01 10:14:55,순공사원가98%미만
-131,2208727579,유환아이텍 주식회사,유창수,분석,91868584,85.0,89.433,90.067,0.3281 (100.3281),6 3,2021/04/02 09:43:31,순공사원가98%미만
-132,1098153822,서울텔엔지니어링(주),정영철,분석,91868309,85.0,89.433,90.066,0.3278 (100.3278),11 15,2021/04/01 15:03:01,순공사원가98%미만
-133,1138637772,(주)헤로스테크,박우현,분석,91867850,85.0,89.432,90.066,0.3272 (100.3272),8 11,2021/03/31 13:03:52,순공사원가98%미만
-134,1168137418,두레옵트로닉스 주식회사,최수현,분석,91866480,85.0,89.431,90.065,0.3258 (100.3258),6 13,2021/04/01 13:47:43,순공사원가98%미만
-135,1098167078,(주)에스씨네트,이계영,분석,91864372,85.0,89.429,90.063,0.3235 (100.3235),14 2,2021/03/31 07:49:12,순공사원가98%미만
-136,1068638093,(주)엘케이시스코,이기일,분석,91864290,85.0,89.429,90.063,0.3234 (100.3234),14 9,2021/04/01 11:20:02,순공사원가98%미만
-137,2148792435,주식회사케이이씨디바이스,이종수,분석,91856955,85.0,89.422,90.055,0.3154 (100.3154),2 11,2021/04/02 08:09:02,순공사원가98%미만
-138,1298141752,에이플시스템즈(주),윤진경,분석,91855490,85.0,89.42,90.054,0.3138 (100.3138),13 12,2021/03/31 10:32:24,순공사원가98%미만
-139,1138629821,동문이엔티 주식회사,송요일,분석,91855215,85.0,89.42,90.054,0.3135 (100.3135),10 2,2021/04/01 11:50:13,순공사원가98%미만
-140,1208662454,(주)위엠비,김수현,분석,91855143,85.0,89.42,90.054,0.3134 (100.3134),8 11,2021/03/31 10:41:07,순공사원가98%미만
-141,2108130492,명신정보통신(주),서철,분석,91853100,85.0,89.418,90.052,0.3111 (100.3111),5 11,2021/04/01 09:47:44,순공사원가98%미만
-142,2088115241,한애전자(주),최용경,분석,91849996,85.0,89.415,90.049,0.3078 (100.3078),9 3,2021/04/01 09:22:58,순공사원가98%미만
-143,2148180640,(주)남인정보통신,김남호,분석,91847523,85.0,89.412,90.046,0.3051 (100.3051),6 2,2021/04/01 09:54:31,순공사원가98%미만
-144,1148608950,(주)알티솔루션,허병회,분석,91846058,85.0,89.411,90.045,0.3035 (100.3035),7 1,2021/04/01 11:55:42,순공사원가98%미만
-145,1138679165,주식회사 드림아이시스템,유원준,분석,91845987,85.0,89.411,90.045,0.3034 (100.3034),9 1,2021/03/31 13:16:02,순공사원가98%미만
-146,2208160936,한국아이티진흥 주식회사,문동인,분석,91841481,85.0,89.406,90.04,0.2985 (100.2985),2 10,2021/04/01 10:30:09,순공사원가98%미만
-147,2118645407,흥일정보통신(주),정본영,분석,91838825,85.0,89.404,90.038,0.2956 (100.2956),15 11,2021/03/31 10:06:54,순공사원가98%미만
-148,1238135136,(주)청남통신,최재언,분석,91837085,85.0,89.402,90.036,0.2937 (100.2937),13 9,2021/03/31 16:09:08,순공사원가98%미만
-149,8958700597,주식회사 아이티앤에스,김세영,분석,91834246,85.0,89.399,90.033,0.2906 (100.2906),15 10,2021/03/31 07:25:39,순공사원가98%미만
-150,2068111894,(주)아파트피아,곽복동,분석,91831100,85.0,89.396,90.03,0.2871 (100.2871),7 14,2021/03/31 13:40:33,순공사원가98%미만
-151,1078715052,(주)에이스씨씨텍,신현종,분석,91829760,85.0,89.394,90.029,0.2857 (100.2857),1 11,2021/03/31 11:21:17,순공사원가98%미만
-152,5568600996,주영전자통신 주식회사,임채열,분석,91823166,85.0,89.388,90.022,0.2785 (100.2785),15 10,2021/04/02 08:39:43,순공사원가98%미만
-153,1048142446,(주)대성텔레콤,양종만,분석,91823120,85.0,89.388,90.022,0.2784 (100.2784),13 4,2021/04/01 09:52:21,순공사원가98%미만
-154,2378700035,주식회사 사운드플레이스,도상우,분석,91822434,85.0,89.387,90.021,0.2777 (100.2777),13 3,2021/03/31 14:09:24,순공사원가98%미만
-155,2118698428,테크노빌리지 주식회사,유인목,분석,91819690,85.0,89.384,90.019,0.2747 (100.2747),6 5,2021/03/31 17:49:12,순공사원가98%미만
-156,2208804175,주식회사 예준시스템,이인애,분석,91819690,85.0,89.384,90.019,0.2747 (100.2747),8 4,2021/04/02 09:09:37,순공사원가98%미만
-157,2148134127,(주)대경텔레콤,오병도,분석,91812370,85.0,89.377,90.012,0.2667 (100.2667),2 8,2021/04/01 08:55:01,순공사원가98%미만
-158,7968600745,마스트아이엔씨 주식회사,전병호,분석,91810530,85.0,89.375,90.01,0.2647 (100.2647),1 4,2021/04/01 14:57:58,순공사원가98%미만
-159,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,91809706,85.0,89.374,90.009,0.2638 (100.2638),12 13,2021/04/01 08:13:06,순공사원가98%미만
-160,6918100014,에스큐앤티 주식회사(SQ&T Inc.),민병국,분석,91808291,85.0,89.373,90.008,0.2622 (100.2622),4 7,2021/04/02 07:29:23,순공사원가98%미만
-161,1068641638,(주)매트릭스미디어,김진성,분석,91801831,85.0,89.367,90.001,0.2552 (100.2552),2 12,2021/03/31 10:02:37,순공사원가98%미만
-162,1058619564,주식회사 다상테크,김춘기,분석,91800458,85.0,89.365,90.0,0.2537 (100.2537),12 9,2021/04/01 11:28:54,순공사원가98%미만
-163,1198629800,주식회사 메카넷,천수연,분석,91798352,85.0,89.363,89.998,0.2514 (100.2514),10 9,2021/04/01 13:57:19,순공사원가98%미만
-164,1098166803,(주)아이앤씨파트너스,곽준철,분석,91793050,85.0,89.358,89.993,0.2456 (100.2456),2 3,2021/04/02 09:56:11,순공사원가98%미만
-165,2148877858,주식회사 소프트웍스,구본철,분석,91789500,85.0,89.354,89.989,0.2417 (100.2417),6 11,2021/03/30 18:47:46,순공사원가98%미만
-166,1198195493,주식회사 인텍하우징,심인석,분석,91783243,85.0,89.348,89.983,0.2349 (100.2349),9 11,2021/04/01 14:51:42,순공사원가98%미만
-167,1068184554,(주)송화전기통신,고진홍,분석,91766660,85.0,89.332,89.967,0.2167 (100.2167),8 5,2021/04/01 10:28:06,순공사원가98%미만
-168,2118145912,영남전기통신 주식회사,장한목,분석,91766330,85.0,89.331,89.966,0.2164 (100.2164),10 12,2021/04/01 17:10:47,순공사원가98%미만
-169,2118612681,(주)해우정보시스템,김병헌,분석,91764250,85.0,89.329,89.964,0.2141 (100.2141),5 9,2021/03/30 15:51:56,순공사원가98%미만
-170,1068609792,(주)아이티로그인,김태현,분석,91763830,85.0,89.329,89.964,0.2137 (100.2137),7 4,2021/04/01 13:25:10,순공사원가98%미만
-171,1058727284,(주)조은네트웍스,김장열,분석,91763128,85.0,89.328,89.963,0.2129 (100.2129),2 6,2021/04/01 17:29:24,순공사원가98%미만
-172,1068616518,(주)애니씨앤에스,이일규,분석,91761560,85.0,89.326,89.962,0.2112 (100.2112),13 11,2021/03/31 10:10:56,순공사원가98%미만
-173,2148710582,모던웨이브(주),원회광,분석,91760901,85.0,89.326,89.961,0.2105 (100.2105),10 2,2021/03/31 09:21:18,순공사원가98%미만
-174,2118743406,보성통신기술(주),장승익,분석,91759440,85.0,89.324,89.96,0.2089 (100.2089),9 10,2021/04/02 09:27:13,순공사원가98%미만
-175,1138143793,(주)오라시스템,김동화,분석,91753850,85.0,89.319,89.954,0.2028 (100.2028),8 12,2021/04/02 09:15:23,순공사원가98%미만
-176,1208137120,(주)지티일렉콘,고광열,분석,91747440,85.0,89.312,89.948,0.1958 (100.1958),11 14,2021/04/01 10:02:01,순공사원가98%미만
-177,2178135988,주식회사 조은정보,조용정,분석,91746440,85.0,89.311,89.947,0.1947 (100.1947),9 11,2021/03/31 09:33:32,순공사원가98%미만
-178,4178600013,블랙썬 주식회사,이희부,분석,91738190,85.0,89.303,89.939,0.1856 (100.1856),5 3,2021/04/02 09:30:22,순공사원가98%미만
-179,1098176150,주식회사 하이큐스,최상호,분석,91737734,85.0,89.303,89.938,0.1852 (100.1852),6 7,2021/03/31 13:38:21,순공사원가98%미만
-180,2018182230,주식회사 본네트시큐,최수기,분석,91736870,85.0,89.302,89.938,0.1842 (100.1842),11 3,2021/03/31 16:44:24,순공사원가98%미만
-181,1358178502,주식회사 디알네트웍스,이기영,분석,91734620,85.0,89.3,89.935,0.1818 (100.1818),15 12,2021/03/31 16:08:04,순공사원가98%미만
-182,1088167041,(주)가디엘,최혜심,분석,91734071,85.0,89.299,89.935,0.1812 (100.1812),6 12,2021/04/01 17:05:59,순공사원가98%미만
-183,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,91732060,85.0,89.297,89.933,0.1790 (100.179),5 11,2021/03/31 18:36:53,순공사원가98%미만
-184,1168135502,(주)비엠더코리아,구진회,분석,91726471,85.0,89.292,89.927,0.1729 (100.1729),7 4,2021/04/01 19:55:20,순공사원가98%미만
-185,1078143707,(주)신창전기,홍성수,분석,91724460,85.0,89.29,89.925,0.1707 (100.1707),3 5,2021/03/31 15:06:13,순공사원가98%미만
-186,2158602337,지엔네텔(주),고시영,분석,91724386,85.0,89.289,89.925,0.1706 (100.1706),8 6,2021/04/01 17:10:18,순공사원가98%미만
-187,1048157783,(주)서울정보컴,고응준,분석,91722630,85.0,89.288,89.924,0.1687 (100.1687),14 10,2021/03/31 12:25:36,순공사원가98%미만
-188,1138163218,(주)신성하이텍,성성모,분석,91720884,85.0,89.286,89.922,0.1668 (100.1668),2 3,2021/03/31 16:09:05,순공사원가98%미만
-189,1198616251,주식회사 누리인프라,정성우,분석,91715750,85.0,89.281,89.917,0.1611 (100.1611),2 15,2021/04/01 16:45:16,순공사원가98%미만
-190,1018639665,(주)한양인프라넷,김주호,분석,91713010,85.0,89.278,89.914,0.1582 (100.1582),7 10,2021/04/01 07:50:57,순공사원가98%미만
-191,1138150993,주식회사 우진정보,배재중,분석,91711000,85.0,89.276,89.912,0.1560 (100.156),7 4,2021/04/01 09:12:19,순공사원가98%미만
-192,2038149028,대륭중공건설(주),박임우,분석,91708981,85.0,89.274,89.91,0.1538 (100.1538),3 7,2021/04/01 14:41:15,순공사원가98%미만
-193,2208104161,대신정보기술(주),이광호,분석,91705800,85.0,89.271,89.907,0.1503 (100.1503),6 10,2021/04/01 17:03:24,순공사원가98%미만
-194,1138633645,주식회사 와이넷,석지윤,분석,91705570,85.0,89.271,89.907,0.1500 (100.15),2 8,2021/04/01 09:58:39,순공사원가98%미만
-195,1058764538,주식회사 에스엔에스아이씨티,박성수,분석,91700650,85.0,89.266,89.902,0.1447 (100.1447),3 9,2021/04/01 15:57:26,순공사원가98%미만
-196,1138146387,(주)대산시스템,전재수,분석,91699540,85.0,89.265,89.901,0.1434 (100.1434),13 10,2021/04/02 08:55:52,순공사원가98%미만
-197,2040371641,한서전자,김영옥,분석,91699091,85.0,89.264,89.901,0.1430 (100.143),1 15,2021/03/30 17:41:22,순공사원가98%미만
-198,1148680379,주식회사 다경시스템,김대원,분석,91694972,85.0,89.26,89.897,0.1385 (100.1385),12 11,2021/04/01 08:05:56,순공사원가98%미만
-199,1138636865,주식회사 정원시큐,염승호,분석,91689659,85.0,89.255,89.891,0.1326 (100.1326),14 6,2021/03/31 11:33:51,순공사원가98%미만
-200,1108174749,유프로시스(주),김종본,분석,91679030,85.0,89.244,89.881,0.1210 (100.121),7 10,2021/04/01 11:28:31,순공사원가98%미만
-201,2338109463,주식회사 아이티에스서비스,지영일,분석,91678855,85.0,89.244,89.881,0.1209 (100.1209),6 11,2021/04/01 09:29:14,순공사원가98%미만
-202,1298155066,일조텔레콤(주),김문섭,분석,91678680,85.0,89.244,89.881,0.1207 (100.1207),12 5,2021/04/01 16:46:10,순공사원가98%미만
-203,2158603049,유니넷텍(주),김한호,분석,91671650,85.0,89.237,89.874,0.1130 (100.113),2 5,2021/04/01 08:54:47,순공사원가98%미만
-204,1058714080,(주) 한일이앤에스,박완교,분석,91666770,85.0,89.232,89.869,0.1077 (100.1077),14 15,2021/03/30 14:30:58,순공사원가98%미만
-205,2068606585,(주)상지일렉스,정원상,분석,91664170,85.0,89.229,89.866,0.1048 (100.1048),8 1,2021/04/01 09:42:25,순공사원가98%미만
-206,2068617141,(주)텔코아,황민석,분석,91662290,85.0,89.228,89.864,0.1028 (100.1028),13 6,2021/03/31 15:49:59,순공사원가98%미만
-207,1138175669,(주)용상전기통신,권혁기,분석,91661915,85.0,89.227,89.864,0.1024 (100.1024),13 6,2021/03/31 08:49:42,순공사원가98%미만
-208,2188117964,(주)투윈스컴,박성하,분석,91655139,85.0,89.22,89.857,0.0950 (100.095),9 1,2021/04/01 07:14:36,순공사원가98%미만
-209,1078636517,주식회사 국일이앤씨,서남석,분석,91648752,85.0,89.214,89.851,0.0880 (100.088),2 5,2021/03/31 13:22:32,순공사원가98%미만
-210,1068611721,우리보안 주식회사,이명재,분석,91647356,85.0,89.213,89.85,0.0865 (100.0865),6 13,2021/04/02 08:49:22,순공사원가98%미만
-211,1868701018,주식회사 소담정보통신,주옥,분석,91647173,85.0,89.212,89.85,0.0863 (100.0863),10 1,2021/04/01 09:17:57,순공사원가98%미만
-212,1198153402,고현건설(주),이화선,분석,91646250,85.0,89.212,89.849,0.0852 (100.0852),2 9,2021/03/30 13:10:10,순공사원가98%미만
-213,1188110211,(주)텔레텍코리아,윤광수,분석,91641400,85.0,89.207,89.844,0.0799 (100.0799),8 10,2021/03/31 16:25:19,순공사원가98%미만
-214,2148620797,(주)세인씨앤씨,조정화,분석,91634720,85.0,89.2,89.837,0.0727 (100.0727),12 1,2021/03/31 11:31:09,순공사원가98%미만
-215,1138635212,(주)아이제이일렉트론,김도형,분석,91633346,85.0,89.199,89.836,0.0712 (100.0712),9 3,2021/03/31 13:57:04,순공사원가98%미만
-216,1058622531,건웅신호산전(주),박정현,분석,91631690,85.0,89.197,89.834,0.0693 (100.0693),1 11,2021/03/31 09:22:05,순공사원가98%미만
-217,2618126604,주식회사 래오시스,윤경,분석,91627577,85.0,89.193,89.83,0.0649 (100.0649),6 13,2021/03/31 11:02:04,순공사원가98%미만
-218,2148647194,투앤원정보통신주식회사,서승호,분석,91626753,85.0,89.192,89.83,0.0640 (100.064),11 10,2021/03/31 17:42:45,순공사원가98%미만
-219,2128140491,(주)벧엘정보통신,채수진,분석,91613476,85.0,89.179,89.817,0.0495 (100.0495),13 1,2021/04/02 07:47:42,순공사원가98%미만
-220,1068194348,(주)퓨젼아이앤씨,임영출,분석,91612125,85.0,89.178,89.815,0.0480 (100.048),12 1,2021/04/01 17:17:17,순공사원가98%미만
-221,1058628520,주식회사 파크로,최윤영,분석,91602579,85.0,89.168,89.806,0.0376 (100.0376),3 2,2021/03/31 09:39:49,순공사원가98%미만
-222,1208793560,주식회사 아이페이지온,김영환,분석,91597540,85.0,89.163,89.801,0.0320 (100.032),15 11,2021/04/01 13:57:01,순공사원가98%미만
-223,1078749469,주식회사 에이엠네트웍스,서정희,분석,91595895,85.0,89.161,89.799,0.0303 (100.0303),6 9,2021/03/31 12:00:40,순공사원가98%미만
-224,1238175875,주식회사 휴톤,김영상,분석,91591160,85.0,89.157,89.795,0.0251 (100.0251),11 1,2021/03/31 10:10:54,순공사원가98%미만
-225,1018178116,(주)오경컴텍,김종근,분석,91588020,85.0,89.153,89.792,0.0217 (100.0217),15 13,2021/03/31 14:07:50,순공사원가98%미만
-226,2048161869,(주)근영이엔씨,이성영,분석,91569614,85.0,89.135,89.774,0.0016 (100.0016),14 2,2021/03/30 11:06:59,순공사원가98%미만
-227,2068666263,세움기술 주식회사,주익중,분석,91566043,85.0,89.132,89.77,-0.0023 (99.9977),1 8,2021/04/01 17:12:47,순공사원가98%미만
-228,1078651497,모바일파킹 유한회사,김중근,분석,91563388,85.0,89.129,89.768,-0.0052 (99.9948),3 15,2021/03/30 13:05:37,순공사원가98%미만
-229,2048129194,위성이앤씨(주),김두태,분석,91556520,85.0,89.122,89.761,-0.0127 (99.9873),10 12,2021/03/31 16:26:29,순공사원가98%미만
-230,1068157019,(주)세호영상,박석신,분석,91556000,85.0,89.122,89.76,-0.0133 (99.9867),10 8,2021/04/01 08:58:40,순공사원가98%미만
-231,2148731175,씨케이링크(주),최형수,분석,91554140,85.0,89.12,89.758,-0.0153 (99.9847),13 15,2021/04/01 19:09:09,순공사원가98%미만
-232,1068606683,로버무트 주식회사,송태하,분석,91553779,85.0,89.119,89.758,-0.0157 (99.9843),2 15,2021/04/01 17:00:11,순공사원가98%미만
-233,1108140593,(주)대건이엔씨,이황희,분석,91548650,85.0,89.114,89.753,-0.0213 (99.9787),1 8,2021/03/31 18:14:40,순공사원가98%미만
-234,2198114499,(주)이레에너지테크,강래원,분석,91547360,85.0,89.113,89.752,-0.0228 (99.9772),11 5,2021/04/01 09:21:44,순공사원가98%미만
-235,6818700095,주식회사 진영이엔씨,조근호,분석,91543282,85.0,89.109,89.748,-0.0272 (99.9728),9 4,2021/04/01 09:40:33,순공사원가98%미만
-236,2188109765,(주)웨이브컴,채인석,분석,91536466,85.0,89.102,89.741,-0.0346 (99.9654),15 8,2021/03/31 14:41:08,순공사원가98%미만
-237,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,91530126,85.0,89.096,89.735,-0.0416 (99.9584),3 8,2021/04/01 16:42:19,순공사원가98%미만
-238,6058166688,(주)세계아이티씨,김황기,분석,91521170,85.0,89.087,89.726,-0.0514 (99.9486),4 13,2021/04/01 09:15:47,순공사원가98%미만
-239,1058746506,(주)파워일렉,이정림,분석,91513180,85.0,89.079,89.718,-0.0601 (99.9399),5 12,2021/03/30 16:14:52,순공사원가98%미만
-240,2148745460,주식회사 앤앤에스피,김일용,분석,91511200,85.0,89.077,89.716,-0.0622 (99.9378),11 14,2021/03/30 17:32:36,순공사원가98%미만
-241,2037683508,우리통신네트워크,김만수,분석,91507621,85.0,89.073,89.713,-0.0662 (99.9338),10 4,2021/04/01 19:26:41,순공사원가98%미만
-242,2148781807,(주)창리정보통신,정종호,분석,91490498,85.0,89.056,89.696,-0.0849 (99.9151),4 8,2021/04/02 08:57:31,순공사원가98%미만
-243,1198653668,에코아이넷(주),박은희,분석,91489368,85.0,89.055,89.695,-0.0861 (99.9139),14 1,2021/04/02 09:07:52,순공사원가98%미만
-244,2128153400,일렉파워주식회사,김성호,분석,91482820,85.0,89.049,89.689,-0.0932 (99.9068),9 3,2021/03/31 17:16:49,순공사원가98%미만
-245,1198609084,주식회사 유니씨엔에스,박경임,분석,91478504,85.0,89.044,89.684,-0.0979 (99.9021),10 4,2021/03/30 16:31:28,순공사원가98%미만
-246,2058125376,주식회사 명성라이픽스,황석고,분석,91458730,85.0,89.025,89.665,-0.1195 (99.8805),15 4,2021/04/01 17:09:37,순공사원가98%미만
-247,2208798467,주식회사 태산이에이지,최홍석,분석,91445264,85.0,89.011,89.652,-0.1342 (99.8658),11 9,2021/04/01 10:57:04,순공사원가98%미만
-248,1078156541,한국네트웍엔지니어링 주식회사,김해홍,분석,91445173,85.0,89.011,89.652,-0.1343 (99.8657),1 9,2021/04/02 09:32:52,순공사원가98%미만
-249,1198133411,주식회사 나경이엔씨,윤병유,분석,91443341,85.0,89.009,89.65,-0.1363 (99.8637),2 5,2021/03/31 17:20:05,순공사원가98%미만
-250,1138139080,(주)성강통신기술사사무소,안치영,분석,91436570,85.0,89.003,89.643,-0.1437 (99.8563),15 1,2021/04/02 09:32:56,순공사원가98%미만
-251,1138131356,중원기전(주),김창중,분석,91436560,85.0,89.003,89.643,-0.1438 (99.8562),8 15,2021/04/01 08:24:49,순공사원가98%미만
-252,2118868971,주식회사 텐스퀘어,권세영,분석,91432720,85.0,88.999,89.639,-0.1479 (99.8521),5 6,2021/04/02 09:52:16,순공사원가98%미만
-253,2488101162,주식회사 코업컴퍼니,이철재,분석,91432668,85.0,88.999,89.639,-0.1480 (99.852),13 15,2021/04/01 09:09:11,순공사원가98%미만
-254,1108153161,(주)나이츠넷,이용현,분석,91430705,85.0,88.997,89.637,-0.1501 (99.8499),11 5,2021/04/01 09:27:57,순공사원가98%미만
-255,1208768187,주식회사 다윈시스템,유재성,분석,91418720,85.0,88.985,89.626,-0.1632 (99.8368),10 12,2021/04/02 09:06:01,순공사원가98%미만
-256,1208134161,(주)파코코리아인더스,송재혁,분석,91410285,85.0,88.976,89.617,-0.1724 (99.8276),7 13,2021/04/01 14:49:32,순공사원가98%미만
-257,1088159691,(주)다우텔레콤,이영순,분석,91407173,85.0,88.973,89.614,-0.1758 (99.8242),1 10,2021/04/01 20:28:34,순공사원가98%미만
-258,1288126291,주식회사 성화,이재환,분석,91404890,85.0,88.971,89.612,-0.1783 (99.8217),7 12,2021/04/01 09:53:18,순공사원가98%미만
-259,1068656301,주식회사 티제이원,최정국,분석,91395875,85.0,88.962,89.603,-0.1882 (99.8118),2 9,2021/03/31 13:38:24,순공사원가98%미만
-260,1138607924,두성건설주식회사,안성병,분석,91382360,85.0,88.948,89.59,-0.2029 (99.7971),4 6,2021/04/02 09:16:44,순공사원가98%미만
-261,2048170015,(주)하남통신,김종화,분석,91381900,85.0,88.948,89.59,-0.2034 (99.7966),3 8,2021/04/01 11:00:36,순공사원가98%미만
-262,1180565240,성보전자통신,양행천,분석,91379890,85.0,88.946,89.588,-0.2056 (99.7944),2 14,2021/03/31 10:55:30,순공사원가98%미만
-263,1148664613,(주)상우정보기술,하문한,분석,91368900,85.0,88.935,89.577,-0.2176 (99.7824),9 7,2021/03/31 00:21:39,순공사원가98%미만
-264,1068615668,(주)솔로몬기술단기술사사무소,한선미,분석,91368347,85.0,88.935,89.576,-0.2182 (99.7818),7 2,2021/03/31 09:06:07,순공사원가98%미만
-265,2188114856,서교정보통신(주),김기설,분석,91359190,85.0,88.925,89.567,-0.2282 (99.7718),8 2,2021/03/30 17:57:20,순공사원가98%미만
-266,2168115295,(주)로보티어,변명현,분석,91355800,85.0,88.922,89.564,-0.2320 (99.768),10 14,2021/03/31 16:22:27,순공사원가98%미만
-267,2148161231,(주)유엔터스,김정환,분석,91353513,85.0,88.92,89.562,-0.2344 (99.7656),12 2,2021/03/30 16:53:25,순공사원가98%미만
-268,1068147942,태양이엠씨(주),선오규,분석,91352590,85.0,88.919,89.561,-0.2355 (99.7645),8 2,2021/04/01 16:35:45,순공사원가98%미만
-269,2128611287,현민전기주식회사,김응민,분석,91352140,85.0,88.918,89.56,-0.2359 (99.7641),3 13,2021/04/01 16:55:18,순공사원가98%미만
-270,1188111020,주식회사 한영씨앤이,박대서,분석,91350033,85.0,88.916,89.558,-0.2382 (99.7618),14 6,2021/04/01 16:19:56,순공사원가98%미만
-271,7148800617,주식회사 성진정보통신,문계철,분석,91348295,85.0,88.915,89.557,-0.2401 (99.7599),1 11,2021/03/31 16:40:08,순공사원가98%미만
-272,2068184529,(주)네오티엔씨,조정현,분석,91345460,85.0,88.912,89.554,-0.2432 (99.7568),10 5,2021/04/01 14:34:47,순공사원가98%미만
-273,1288610057,주식회사 청명씨앤아이,문현민,분석,91344082,85.0,88.91,89.553,-0.2447 (99.7553),6 4,2021/03/31 12:06:44,순공사원가98%미만
-274,1188111165,주식회사 세원이엔피디,이왕종,분석,91341800,85.0,88.908,89.55,-0.2472 (99.7528),11 6,2021/03/31 16:54:57,순공사원가98%미만
-275,1198670032,주식회사 한컴모빌리티,이창열,분석,91340877,85.0,88.907,89.549,-0.2482 (99.7518),11 5,2021/04/01 09:19:25,순공사원가98%미만
-276,1288154026,(주)니트로시스템,정인교,분석,91340610,85.0,88.907,89.549,-0.2485 (99.7515),6 14,2021/04/01 09:51:21,순공사원가98%미만
-277,1058601287,(주)성산정보시스템,김기주,분석,91336391,85.0,88.903,89.545,-0.2531 (99.7469),7 5,2021/04/01 17:51:12,순공사원가98%미만
-278,1098150316,(주)건우통신,노형환,분석,91335124,85.0,88.901,89.544,-0.2545 (99.7455),7 1,2021/04/01 09:45:42,순공사원가98%미만
-279,1198688435,시큐리티앤맵 주식회사,이재훈,분석,91334925,85.0,88.901,89.544,-0.2547 (99.7453),13 7,2021/04/01 19:56:16,순공사원가98%미만
-280,2208660663,주식회사 데이타렉스,김정국,분석,91333300,85.0,88.9,89.542,-0.2565 (99.7435),11 4,2021/04/01 15:51:13,순공사원가98%미만
-281,1198655462,지티에스솔루션즈 주식회사,김민수,분석,91331720,85.0,88.898,89.54,-0.2582 (99.7418),12 1,2021/04/01 23:25:58,순공사원가98%미만
-282,1041890207,삼정정보통신,이순봉,분석,91327874,85.0,88.894,89.537,-0.2624 (99.7376),4 14,2021/04/01 10:05:21,순공사원가98%미만
-283,2048620636,(주)유시스,이경재,분석,91326400,85.0,88.893,89.535,-0.2641 (99.7359),3 8,2021/03/30 17:01:49,순공사원가98%미만
-284,2158601380,세계정보시스템(주),한인창,분석,91325310,85.0,88.892,89.534,-0.2652 (99.7348),10 5,2021/04/01 13:25:29,순공사원가98%미만
-285,1058173369,(주)신한개발,이종순,분석,91324950,85.0,88.891,89.534,-0.2656 (99.7344),3 1,2021/04/01 09:55:34,순공사원가98%미만
-286,1058645500,태지종합건설(주),박명호,분석,91324394,85.0,88.891,89.533,-0.2662 (99.7338),3 13,2021/04/02 08:50:59,순공사원가98%미만
-287,1078156371,아주전자시스템(주),이원의,분석,91322563,85.0,88.889,89.531,-0.2682 (99.7318),6 8,2021/03/31 09:28:30,순공사원가98%미만
-288,2178141893,주식회사대웅텔레콤,전진숙,분석,91316510,85.0,88.883,89.525,-0.2749 (99.7251),7 1,2021/04/02 09:59:29,순공사원가98%미만
-289,2208658565,주식회사 주인정보시스템,김근호,분석,91313406,85.0,88.88,89.522,-0.2782 (99.7218),13 12,2021/03/30 16:46:36,순공사원가98%미만
-290,2208886221,주식회사 지엔아이티,윤상병,분석,91312675,85.0,88.879,89.522,-0.2790 (99.721),6 13,2021/03/30 15:38:13,순공사원가98%미만
-291,2098211809,사단법인 해오름장애인협회,노영주,분석,91312500,85.0,88.879,89.522,-0.2792 (99.7208),7 6,2021/03/31 16:06:30,순공사원가98%미만
-292,1208802896,주식회사 라임에스엔씨,김종훈,분석,91310751,85.0,88.877,89.52,-0.2811 (99.7189),3 14,2021/03/31 08:56:42,순공사원가98%미만
-293,2308103607,주식회사 디케이앤트,양동국,분석,91309570,85.0,88.876,89.519,-0.2824 (99.7176),6 12,2021/04/01 13:01:02,순공사원가98%미만
-294,1148642486,주식회사 큐브정보통신,유봉수,분석,91304249,85.0,88.871,89.513,-0.2882 (99.7118),9 6,2021/03/31 17:54:13,순공사원가98%미만
-295,4208600611,주식회사 클라모스,김용택,분석,91299305,85.0,88.866,89.509,-0.2936 (99.7064),3 11,2021/03/31 14:51:04,순공사원가98%미만
-296,2066762193,보성통신,문용권,분석,91298755,85.0,88.865,89.508,-0.2942 (99.7058),6 4,2021/04/01 12:30:33,순공사원가98%미만
-297,1068615367,대성아이넷(주),이충은,분석,91296080,85.0,88.862,89.505,-0.2972 (99.7028),4 1,2021/03/31 14:45:40,순공사원가98%미만
-298,1148600716,유티모스트아이엔에스(주),박흥태,분석,91275856,85.0,88.842,89.486,-0.3193 (99.6807),12 7,2021/04/01 13:50:18,순공사원가98%미만
